timestamp,pageview
2020050400,3814
2020050500,5145
2020050600,3954
2020050700,3530
2020050800,3324
2020050900,5599
2020051000,5149
2020051100,4564
2020051200,3808
2020051300,3706
2020051400,3303
2020051500,3109
2020051600,3137
2020051700,3286
2020051800,3287
2020051900,3306
2020052000,3142
2020052100,3016
2020052200,2908
2020052300,2626
2020052400,2837
2020052500,3016
2020052600,2693
2020052700,2452
2020052800,2606
2020052900,2300
2020053000,1965
2020053100,2289
2020060100,2167
2020060200,2001
2020060300,2146
2020060400,2023
2020060500,2011
2020060600,1882
2020060700,1934
2020060800,2087
2020060900,1887
2020061000,1918
2020061100,1867
2020061200,1784
2020061300,1567
2020061400,1710
2020061500,1757
2020061600,1592
2020061700,1771
2020061800,1518
2020061900,1668
2020062000,1528
2020062100,1527
2020062200,1553
2020062300,1519
2020062400,1433
2020062500,1421
2020062600,1376
2020062700,1305
2020062800,1277
2020062900,1350
2020063000,1281
2020070100,1213
2020070200,1230
2020070300,1151
2020070400,974
2020070500,1064
2020070600,1188
2020070700,1385
2020070800,1292
2020070900,1162
2020071000,1129
2020071100,923
2020071200,1408
2020071300,1060
2020071400,1184
2020071500,1182
2020071600,1187
2020071700,1054
2020071800,864
2020071900,1161
2020072000,1083
2020072100,865
2020072200,1161
2020072300,851
2020072400,784
2020072500,778
2020072600,977
2020072700,980
2020072800,1031
2020072900,985
2020073000,886
2020073100,733
2020080100,766
2020080200,763
2020080300,776
2020080400,866
2020080500,736
2020080600,700
2020080700,785
2020080800,734
2020080900,1146
2020081000,1489
2020081100,1273
2020081200,1587
2020081300,1327
2020081400,1165
2020081500,1072
2020081600,1612
2020081700,1851
2020081800,1204
2020081900,1676
2020082000,1004
2020082100,781
2020082200,885
2020082300,1041
2020082400,1005
2020082500,781
2020082600,802
2020082700,721
2020082800,605
2020082900,600
2020083000,704
2020083100,685
2020090100,675
2020090200,643
2020090300,539
2020090400,584
2020090500,461
2020090600,640
2020090700,661
2020090800,594
2020090900,574
2020091000,675
2020091100,644
2020091200,583
2020091300,608
2020091400,583
2020091500,551
2020091600,532
2020091700,561
2020091800,543
2020091900,486
2020092000,611
2020092100,655
2020092200,622
2020092300,647
2020092400,682
2020092500,543
2020092600,505
2020092700,520
2020092800,588
2020092900,548
2020093000,623
2020100100,541
2020100200,518
2020100300,439
2020100400,530
2020100500,532
2020100600,533
2020100700,577
2020100800,696
2020100900,625
2020101000,632
2020101100,574
2020101200,562
2020101300,603
2020101400,553
2020101500,585
2020101600,562
2020101700,500
2020101800,538
2020101900,559
2020102000,585
2020102100,586
2020102200,601
2020102300,505
2020102400,469
2020102500,541
2020102600,723
2020102700,614
2020102800,1305
2020102900,703
2020103000,704
2020103100,599
2020110100,580
2020110200,577
2020110300,540
2020110400,460
2020110500,434
2020110600,533
2020110700,506
2020110800,494
2020110900,471
2020111000,486
2020111100,459
2020111200,461
2020111300,424
2020111400,446
2020111500,462
2020111600,493
2020111700,461
2020111800,469
2020111900,435
2020112000,424
2020112100,420
2020112200,559
2020112300,640
2020112400,410
2020112500,403
2020112600,390
2020112700,392
2020112800,411
2020112900,471
2020113000,462
2020120100,393
2020120200,385
2020120300,1438
2020120400,711
2020120500,315
2020120600,391
2020120700,372
2020120800,371
2020120900,400
2020121000,455
2020121100,371
2020121200,478
2020121300,574
2020121400,369
2020121500,1416
2020121600,352
2020121700,416
2020121800,374
2020121900,361
2020122000,444
2020122100,375
2020122200,541
2020122300,429
2020122400,410
2020122500,367
2020122600,419
2020122700,493
2020122800,420
2020122900,429
2020123000,415
2020123100,443
