timestamp,pageview
2020050400,6818
2020050500,9655
2020050600,8658
2020050700,8711
2020050800,6990
2020050900,6976
2020051000,7230
2020051100,7982
2020051200,7073
2020051300,7215
2020051400,6158
2020051500,6072
2020051600,6010
2020051700,6061
2020051800,6321
2020051900,6109
2020052000,5876
2020052100,5854
2020052200,5376
2020052300,5133
2020052400,5090
2020052500,5803
2020052600,5574
2020052700,5779
2020052800,5484
2020052900,4703
2020053000,4178
2020053100,4643
2020060100,4035
2020060200,3926
2020060300,3985
2020060400,3857
2020060500,3942
2020060600,3541
2020060700,3662
2020060800,4015
2020060900,3797
2020061000,3806
2020061100,3758
2020061200,3416
2020061300,3396
2020061400,3650
2020061500,4054
2020061600,3649
2020061700,3656
2020061800,3288
2020061900,3226
2020062000,3005
2020062100,2866
2020062200,3351
2020062300,2998
2020062400,3052
2020062500,2902
2020062600,2861
2020062700,2616
2020062800,2707
2020062900,3157
2020063000,2858
2020070100,2710
2020070200,2545
2020070300,2539
2020070400,2115
2020070500,2225
2020070600,2587
2020070700,2613
2020070800,2559
2020070900,2362
2020071000,2282
2020071100,2008
2020071200,2109
2020071300,2238
2020071400,2340
2020071500,2054
2020071600,2134
2020071700,2268
2020071800,1978
2020071900,2228
2020072000,2120
2020072100,1875
2020072200,1996
2020072300,1858
2020072400,1738
2020072500,1672
2020072600,1760
2020072700,1951
2020072800,1898
2020072900,1805
2020073000,1545
2020073100,1545
2020080100,1409
2020080200,1595
2020080300,1616
2020080400,1683
2020080500,1867
2020080600,1605
2020080700,1539
2020080800,1259
2020080900,1384
2020081000,1553
2020081100,1464
2020081200,1510
2020081300,1645
2020081400,1618
2020081500,1235
2020081600,1555
2020081700,1635
2020081800,1552
2020081900,1486
2020082000,1472
2020082100,1336
2020082200,1300
2020082300,1406
2020082400,1466
2020082500,1404
2020082600,1538
2020082700,1448
2020082800,1326
2020082900,1212
2020083000,1281
2020083100,1421
2020090100,1296
2020090200,1392
2020090300,1343
2020090400,1266
2020090500,1022
2020090600,1155
2020090700,1336
2020090800,1362
2020090900,1314
2020091000,1352
2020091100,1263
2020091200,1092
2020091300,1190
2020091400,1288
2020091500,1204
2020091600,1139
2020091700,1178
2020091800,1159
2020091900,996
2020092000,1029
2020092100,1081
2020092200,1150
2020092300,1112
2020092400,1098
2020092500,1003
2020092600,843
2020092700,932
2020092800,966
2020092900,966
2020093000,1063
2020100100,1288
2020100200,1110
2020100300,936
2020100400,998
2020100500,1060
2020100600,1113
2020100700,970
2020100800,981
2020100900,998
2020101000,864
2020101100,948
2020101200,939
2020101300,901
2020101400,969
2020101500,989
2020101600,1072
2020101700,905
2020101800,885
2020101900,978
2020102000,1012
2020102100,1003
2020102200,1078
2020102300,1001
2020102400,928
2020102500,989
2020102600,1146
2020102700,1051
2020102800,1887
2020102900,1161
2020103000,1042
2020103100,1019
2020110100,994
2020110200,1093
2020110300,1026
2020110400,918
2020110500,862
2020110600,883
2020110700,776
2020110800,867
2020110900,962
2020111000,914
2020111100,936
2020111200,1008
2020111300,1059
2020111400,944
2020111500,989
2020111600,990
2020111700,1134
2020111800,1349
2020111900,1189
2020112000,1151
2020112100,1119
2020112200,1275
2020112300,1398
2020112400,1029
2020112500,1511
2020112600,1965
2020112700,1691
2020112800,1561
2020112900,1567
2020113000,2018
2020120100,1724
2020120200,1463
2020120300,1338
2020120400,1435
2020120500,1406
2020120600,1507
2020120700,1533
2020120800,1559
2020120900,1367
2020121000,2265
2020121100,2524
2020121200,2291
2020121300,2120
2020121400,1975
2020121500,1795
2020121600,1716
2020121700,1510
2020121800,1466
2020121900,1463
2020122000,1565
2020122100,1496
2020122200,1346
2020122300,1060
2020122400,1011
2020122500,1056
2020122600,1182
2020122700,1026
2020122800,1083
2020122900,1237
2020123000,1144
2020123100,935
