timestamp,pageview
2020010100,16
2020010200,11
2020010300,22
2020010400,12
2020010500,16
2020010600,29
2020010700,16
2020010800,20
2020010900,54
2020011000,28
2020011100,50
2020011200,33
2020011300,30
2020011400,34
2020011500,41
2020011600,33
2020011700,39
2020011800,86
2020011900,66
2020012000,200
2020012100,500
2020012200,736
2020012300,1369
2020012400,3400
2020012500,4413
2020012600,3917
2020012700,2446
2020012800,1705
2020012900,2788
2020013000,3393
2020013100,3918
2020020100,1854
2020020200,1914
2020020300,2347
2020020400,2415
2020020500,2012
2020020600,2313
2020020700,2603
2020020800,2165
2020020900,1708
2020021000,2205
2020021100,1790
2020021200,1499
2020021300,1875
2020021400,1835
2020021500,2372
2020021600,2604
2020021700,2771
2020021800,2440
2020021900,2323
2020022000,2022
2020022100,1944
2020022200,1985
2020022300,2448
2020022400,2860
2020022500,2741
2020022600,3023
2020022700,4007
2020022800,3428
2020022900,2856
2020030100,3220
2020030200,3399
2020030300,2865
2020030400,2982
2020030500,4735
2020030600,3609
2020030700,2879
2020030800,2960
2020030900,3939
2020031000,5437
2020031100,8750
2020031200,11611
2020031300,12531
2020031400,14643
2020031500,17183
2020031600,16965
2020031700,17689
2020031800,20275
2020031900,18082
2020032000,16418
2020032100,16121
2020032200,17152
2020032300,14732
2020032400,13368
2020032500,12869
2020032600,12059
2020032700,12583
2020032800,11397
2020032900,11400
2020033000,12484
2020033100,11657
2020040100,11113
2020040200,10459
2020040300,10875
2020040400,9465
2020040500,9301
2020040600,11199
2020040700,10199
2020040800,9016
2020040900,9034
2020041000,7801
2020041100,9166
2020041200,8762
2020041300,8581
2020041400,9111
2020041500,8557
2020041600,8254
2020041700,7480
2020041800,6704
2020041900,8771
2020042000,8558
2020042100,8390
2020042200,9048
2020042300,8350
2020042400,7144
2020042500,5873
2020042600,6001
2020042700,6350
2020042800,6213
2020042900,6226
2020043000,5870
2020050100,5258
2020050200,4463
2020050300,4324
2020050400,4609
2020050500,4800
2020050600,4643
2020050700,4347
2020050800,4293
2020050900,5215
2020051000,4747
2020051100,8397
2020051200,6556
2020051300,5631
2020051400,4692
2020051500,4151
2020051600,3881
2020051700,3629
2020051800,3617
2020051900,3224
2020052000,2983
2020052100,2973
2020052200,2972
2020052300,2394
2020052400,2900
2020052500,2621
2020052600,3056
2020052700,2763
2020052800,2171
2020052900,2051
2020053000,1823
2020053100,1872
2020060100,2192
2020060200,2002
2020060300,1909
2020060400,1926
2020060500,1854
2020060600,1491
2020060700,1700
2020060800,1968
2020060900,2271
2020061000,1640
2020061100,1680
2020061200,1539
2020061300,1314
2020061400,1380
2020061500,1693
2020061600,1630
2020061700,1671
2020061800,1624
2020061900,1546
2020062000,1230
2020062100,1144
2020062200,1338
2020062300,1249
2020062400,1213
2020062500,1299
2020062600,1802
2020062700,1147
2020062800,1252
2020062900,1605
2020063000,1515
2020070100,1320
2020070200,1379
2020070300,1143
2020070400,981
2020070500,1042
2020070600,1324
2020070700,1261
2020070800,1472
2020070900,1532
2020071000,1458
2020071100,1576
2020071200,1390
2020071300,1559
2020071400,1431
2020071500,1324
2020071600,1477
2020071700,1353
2020071800,1282
2020071900,1316
2020072000,1389
2020072100,1348
2020072200,1471
2020072300,1437
2020072400,1203
2020072500,1171
2020072600,1118
2020072700,1351
2020072800,1526
2020072900,1288
2020073000,1428
2020073100,1152
2020080100,1087
2020080200,1103
2020080300,1175
2020080400,1200
2020080500,1038
2020080600,941
2020080700,1121
2020080800,1034
2020080900,970
2020081000,1123
2020081100,1101
2020081200,1230
2020081300,1096
2020081400,861
2020081500,727
2020081600,835
2020081700,932
2020081800,938
2020081900,1205
2020082000,973
2020082100,916
2020082200,831
2020082300,830
2020082400,947
2020082500,878
2020082600,863
2020082700,849
2020082800,764
2020082900,601
2020083000,653
2020083100,854
2020090100,995
2020090200,1555
2020090300,1544
2020090400,1309
2020090500,1015
2020090600,989
2020090700,1076
2020090800,1063
2020090900,987
2020091000,1142
2020091100,953
2020091200,770
2020091300,836
2020091400,1110
2020091500,1028
2020091600,972
2020091700,1006
2020091800,926
2020091900,740
2020092000,687
2020092100,854
2020092200,884
2020092300,890
2020092400,1223
2020092500,951
2020092600,678
2020092700,700
2020092800,912
2020092900,930
2020093000,888
2020100100,912
2020100200,980
2020100300,721
2020100400,779
2020100500,855
2020100600,1000
2020100700,884
2020100800,812
2020100900,745
2020101000,703
2020101100,740
2020101200,780
2020101300,860
2020101400,812
2020101500,924
2020101600,971
2020101700,679
2020101800,754
2020101900,1028
2020102000,1054
2020102100,1021
2020102200,1037
2020102300,1032
2020102400,802
2020102500,908
2020102600,1083
2020102700,960
2020102800,1185
2020102900,1137
2020103000,900
2020103100,801
2020110100,945
2020110200,1280
2020110300,1153
2020110400,828
2020110500,837
2020110600,1456
2020110700,868
2020110800,747
2020110900,1010
2020111000,1071
2020111100,919
2020111200,930
2020111300,945
2020111400,737
2020111500,895
2020111600,981
2020111700,1022
2020111800,1058
2020111900,972
2020112000,935
2020112100,842
2020112200,840
2020112300,949
2020112400,986
2020112500,998
2020112600,873
2020112700,790
2020112800,741
2020112900,840
2020113000,870
2020120100,950
2020120200,1005
2020120300,1049
2020120400,1026
2020120500,760
2020120600,1008
2020120700,977
2020120800,1116
2020120900,1163
2020121000,1043
2020121100,991
2020121200,914
2020121300,832
2020121400,1020
2020121500,1055
2020121600,939
2020121700,864
2020121800,806
2020121900,829
2020122000,1290
2020122100,1878
2020122200,1887
2020122300,1230
2020122400,895
2020122500,670
2020122600,729
2020122700,845
2020122800,910
2020122900,987
2020123000,1198
2020123100,852
