timestamp,pageview
2020010100,7901
2020010200,7187
2020010300,6351
2020010400,6093
2020010500,6528
2020010600,7338
2020010700,6156
2020010800,6315
2020010900,7252
2020011000,10036
2020011100,9232
2020011200,8169
2020011300,7339
2020011400,9116
2020011500,10501
2020011600,8694
2020011700,7460
2020011800,9915
2020011900,9160
2020012000,9598
2020012100,9466
2020012200,8214
2020012300,8478
2020012400,8394
2020012500,10705
2020012600,9170
2020012700,8712
2020012800,20374
2020012900,11811
2020013000,11766
2020013100,11063
2020020100,14473
2020020200,13830
2020020300,23264
2020020400,17374
2020020500,14142
2020020600,11458
2020020700,11510
2020020800,34502
2020020900,31686
2020021000,14908
2020021100,17122
2020021200,12704
2020021300,12452
2020021400,12522
2020021500,30113
2020021600,28185
2020021700,19589
2020021800,15377
2020021900,13755
2020022000,13248
2020022100,14070
2020022200,30381
2020022300,30848
2020022400,16564
2020022500,13618
2020022600,14508
2020022700,30745
2020022800,28899
2020022900,48684
2020030100,50249
2020030200,37293
2020030300,33251
2020030400,34693
2020030500,32212
2020030600,27944
2020030700,52104
2020030800,47444
2020030900,39963
2020031000,29694
2020031100,19614
2020031200,28589
2020031300,19910
2020031400,17090
2020031500,14482
2020031600,12371
2020031700,12384
2020031800,60270
2020031900,26499
2020032000,18324
2020032100,15437
2020032200,12203
2020032300,10262
2020032400,8794
2020032500,8139
2020032600,7669
2020032700,6840
2020032800,7523
2020032900,7126
2020033000,6178
2020033100,7674
2020040100,6975
2020040200,6590
2020040300,6053
2020040400,6672
2020040500,6060
2020040600,5173
2020040700,5096
2020040800,4877
2020040900,4851
2020041000,5367
2020041100,5571
2020041200,5035
2020041300,4941
2020041400,4879
2020041500,5234
2020041600,5102
2020041700,5351
2020041800,5737
2020041900,5401
2020042000,4533
2020042100,4461
2020042200,4166
2020042300,4497
2020042400,4646
2020042500,5217
2020042600,4530
2020042700,4180
2020042800,4038
2020042900,5120
2020043000,4784
2020050100,5343
2020050200,5989
2020050300,5572
2020050400,5004
2020050500,5378
2020050600,5401
2020050700,5787
2020050800,6455
2020050900,9467
2020051000,10090
2020051100,9760
2020051200,25325
2020051300,14057
2020051400,24504
2020051500,19611
2020051600,66851
2020051700,35657
2020051800,13282
2020051900,8919
2020052000,7299
2020052100,6951
2020052200,7840
2020052300,8266
2020052400,6502
2020052500,5583
2020052600,4670
2020052700,4081
2020052800,3733
2020052900,3993
2020053000,4219
2020053100,3732
2020060100,3441
2020060200,2994
2020060300,2898
2020060400,2749
2020060500,2717
2020060600,2982
2020060700,2911
2020060800,2521
2020060900,2488
2020061000,2526
2020061100,2857
2020061200,2949
2020061300,3182
2020061400,2692
2020061500,3240
2020061600,2778
2020061700,2368
2020061800,2429
2020061900,2416
2020062000,2478
2020062100,2442
2020062200,2339
2020062300,2290
2020062400,2627
2020062500,2436
2020062600,7559
2020062700,21463
2020062800,16112
2020062900,11397
2020063000,8687
2020070100,8000
2020070200,6688
2020070300,6954
2020070400,7113
2020070500,6682
2020070600,5208
2020070700,4156
2020070800,4301
2020070900,3648
2020071000,4216
2020071100,4820
2020071200,4757
2020071300,3956
2020071400,3548
2020071500,3583
2020071600,3254
2020071700,3113
2020071800,3721
2020071900,3586
2020072000,3142
2020072100,2887
2020072200,2681
2020072300,2494
2020072400,2543
2020072500,2863
2020072600,2849
2020072700,2518
2020072800,2277
2020072900,2133
2020073000,2173
2020073100,3245
2020080100,2374
2020080200,2474
2020080300,2186
2020080400,1968
2020080500,1872
2020080600,1909
2020080700,2089
2020080800,2268
2020080900,2325
2020081000,1899
