timestamp,pageview
2020033000,9
2020033100,11
2020040300,2
2020040400,6
2020040500,3
2020040600,4
2020040700,1
2020040800,1
2020040900,1
2020041000,1
2020041100,1
2020041200,1
2020041300,2
2020041400,1
2020041500,2
2020041600,1
2020041800,1
2020041900,1
2020042000,3
2020042200,1
2020042400,1
2020042500,3
2020042600,1
2020042700,1
2020042800,4
2020043000,2
2020050100,1
2020050300,1
2020050400,6879
2020050500,12357
2020050600,12861
2020050700,12763
2020050800,12854
2020050900,13433
2020051000,13177
2020051100,14771
2020051200,14047
2020051300,13793
2020051400,13511
2020051500,12635
2020051600,11637
2020051700,12629
2020051800,12665
2020051900,12790
2020052000,11862
2020052100,11843
2020052200,10623
2020052300,10721
2020052400,11743
2020052500,12001
2020052600,11341
2020052700,11040
2020052800,10657
2020052900,9509
2020053000,8797
2020053100,10005
2020060100,9580
2020060200,9322
2020060300,8972
2020060400,9218
2020060500,7879
2020060600,7553
2020060700,8767
2020060800,9387
2020060900,9746
2020061000,9712
2020061100,9183
2020061200,8896
2020061300,8213
2020061400,8437
2020061500,8610
2020061600,8268
2020061700,8443
2020061800,8107
2020061900,7481
2020062000,9462
2020062100,8553
2020062200,9822
2020062300,8514
2020062400,8614
2020062500,9713
2020062600,8043
2020062700,8363
2020062800,8131
2020062900,10120
2020063000,10860
2020070100,8947
2020070200,9359
2020070300,8556
2020070400,9865
2020070500,8542
2020070600,10773
2020070700,14090
2020070800,11807
2020070900,11269
2020071000,10488
2020071100,9003
2020071200,9982
2020071300,10018
2020071400,10385
2020071500,9632
2020071600,9787
2020071700,10462
2020071800,8976
2020071900,9550
2020072000,9414
2020072100,8891
2020072200,10818
2020072300,9716
2020072400,8872
2020072500,7936
2020072600,9285
2020072700,10433
2020072800,8989
2020072900,8888
2020073000,11412
2020073100,8873
2020080100,8500
2020080200,12555
2020080300,11417
2020080400,9685
2020080500,11001
2020080600,9076
2020080700,8138
2020080800,7479
2020080900,8639
2020081000,8772
2020081100,8640
2020081200,8204
2020081300,7348
2020081400,6544
2020081500,5620
2020081600,7446
2020081700,7506
2020081800,6470
2020081900,5961
2020082000,5638
2020082100,5382
2020082200,4820
2020082300,5762
2020082400,5879
2020082500,5494
2020082600,5178
2020082700,4822
2020082800,4274
2020082900,4156
2020083000,4538
2020083100,5474
2020090100,4943
2020090200,5116
2020090300,4984
2020090400,4582
2020090500,4508
2020090600,5368
2020090700,5386
2020090800,4760
2020090900,4488
2020091000,4615
2020091100,4305
2020091200,3991
2020091300,4420
2020091400,4734
2020091500,4306
2020091600,4172
2020091700,4104
2020091800,3544
2020091900,3413
2020092000,4196
2020092100,4700
2020092200,4407
2020092300,4363
2020092400,3831
2020092500,3765
2020092600,3464
2020092700,3871
2020092800,4322
2020092900,3902
2020093000,3928
2020100100,3581
2020100200,3580
2020100300,3141
2020100400,3462
2020100500,3835
2020100600,3705
2020100700,3856
2020100800,3719
2020100900,3402
2020101000,3275
2020101100,4205
2020101200,4017
2020101300,3814
2020101400,3797
2020101500,3639
2020101600,3633
2020101700,3391
2020101800,3797
2020101900,3794
2020102000,3849
2020102100,3545
2020102200,3120
2020102300,3021
2020102400,2979
2020102500,3853
2020102600,5104
2020102700,4313
2020102800,4791
2020102900,3762
2020103000,3321
2020103100,3244
2020110100,4285
2020110200,3993
2020110300,3614
2020110400,3211
2020110500,3345
2020110600,2926
2020110700,2740
2020110800,3144
2020110900,3317
2020111000,3248
2020111100,3272
2020111200,3377
2020111300,3298
2020111400,2905
2020111500,3504
2020111600,4505
2020111700,3735
2020111800,4412
2020111900,3680
2020112000,3161
2020112100,2719
2020112200,3191
2020112300,3640
2020112400,3185
2020112500,2834
2020112600,2809
2020112700,2626
2020112800,2459
2020112900,2706
2020113000,3070
2020120100,2979
2020120200,2710
2020120300,2803
2020120400,2461
2020120500,2375
2020120600,2781
2020120700,3211
2020120800,3055
2020120900,2769
2020121000,2742
2020121100,2625
2020121200,2352
2020121300,2629
2020121400,3181
2020121500,2885
2020121600,2814
2020121700,3182
2020121800,3423
2020121900,3580
2020122000,4812
2020122100,4313
2020122200,3431
2020122300,2677
2020122400,2404
2020122500,2291
2020122600,2325
2020122700,2487
2020122800,2536
2020122900,2871
2020123000,3501
2020123100,3573
